X,Y,Z,Hole ID,CU_pct,AU_gpt,DENSITY
445048.004676,493997.938000,2982.755323,WP043,0.65,0.46,3.16
445047.320636,493997.938000,2980.875937,WP043,0.89,1.21,3.19
445046.636596,493997.938000,2978.996552,WP043,0.39,0.68,3.19
445045.952555,493997.938000,2977.117167,WP043,0.29,0.54,3.16
445045.268515,493997.938000,2975.237782,WP043,0.7,0.48,3.21
445044.584475,493997.938000,2973.358396,WP043,0.78,0.7,3.23
445043.900435,493997.938000,2971.479011,WP043,0.67,0.91,3.19
445043.216394,493997.938000,2969.599626,WP043,1.47,0.9,3.29
445042.532354,493997.938000,2967.720241,WP043,0.82,0.36,3.42
445041.848314,493997.938000,2965.840855,WP043,0.27,0.41,3.19
445041.164273,493997.938000,2963.961470,WP043,0.28,0.4,3.16
445040.480233,493997.938000,2962.082085,WP043,0.5,2.05,3.12
445039.796193,493997.938000,2960.202700,WP043,0.55,2.13,3.14
445039.112153,493997.938000,2958.323314,WP043,0.43,1.31,3.14
445038.428112,493997.938000,2956.443929,WP043,0.78,0.84,3.36
445037.744072,493997.938000,2954.564544,WP043,0.37,1.57,3.11
445037.060032,493997.938000,2952.685159,WP043,0.79,1.84,3.2
445036.375991,493997.938000,2950.805773,WP043,0.46,0.36,3.21
445035.691951,493997.938000,2948.926388,WP043,0.51,0.34,3.31
445035.007911,493997.938000,2947.047003,WP043,0.54,0.42,3.34
445034.323871,493997.938000,2945.167618,WP043,0.59,0.86,3.38
445033.639830,493997.938000,2943.288232,WP043,0.54,0.5,3.07
445032.955790,493997.938000,2941.408847,WP043,0.44,0.74,3.14
445032.271750,493997.938000,2939.529462,WP043,0.74,0.97,3.2
445031.587709,493997.938000,2937.650077,WP043,0.89,1.73,3.24
445030.903669,493997.938000,2935.770691,WP043,0.4,0.46,3.16
445030.219629,493997.938000,2933.891306,WP043,0.33,0.39,3.15
445029.535589,493997.938000,2932.011921,WP043,0.43,1.12,3.17
445028.851548,493997.938000,2930.132536,WP043,0.48,1.26,3.17
445028.167508,493997.938000,2928.253151,WP043,0.51,1.38,3.2
445027.483468,493997.938000,2926.373765,WP043,0.66,3.81,3.13
445026.799427,493997.938000,2924.494380,WP043,0.47,2.97,3.13
445026.115387,493997.938000,2922.614995,WP043,0.71,1.82,3.14
445025.431347,493997.938000,2920.735610,WP043,0.48,0.62,3.28
445024.747307,493997.938000,2918.856224,WP043,0.6,1.47,3.12
445024.063266,493997.938000,2916.976839,WP043,0.45,1.88,3
445023.379226,493997.938000,2915.097454,WP043,0.43,1.1,3.14
445022.695186,493997.938000,2913.218069,WP043,0.28,0.46,3.08
445022.011145,493997.938000,2911.338683,WP043,0.47,1.11,3.13
445021.327105,493997.938000,2909.459298,WP043,0.45,1.63,3.17
445020.643065,493997.938000,2907.579913,WP043,0.43,0.64,3.13
445019.959025,493997.938000,2905.700528,WP043,0.44,1.7,3.13
445019.274984,493997.938000,2903.821142,WP043,1.01,3,3.3
445018.590944,493997.938000,2901.941757,WP043,0.39,0.45,3.16
445017.906904,493997.938000,2900.062372,WP043,0.38,0.6,3.15
445017.222863,493997.938000,2898.182987,WP043,0.3,0.4,3.15
445016.538823,493997.938000,2896.303601,WP043,0.4,0.4,3.11
445015.854783,493997.938000,2894.424216,WP043,0.46,0.49,3.11
445015.170743,493997.938000,2892.544831,WP043,0.34,0.28,3.17
445014.486702,493997.938000,2890.665446,WP043,0.35,0.37,3.13
445013.802662,493997.938000,2888.786060,WP043,0.39,0.92,3.15
445013.118622,493997.938000,2886.906675,WP043,0.44,1.17,3.19
445012.434581,493997.938000,2885.027290,WP043,0.33,0.37,3.21
445011.750541,493997.938000,2883.147905,WP043,0.84,1.45,3.14
445011.066501,493997.938000,2881.268519,WP043,0.47,0.78,3.32
445010.382461,493997.938000,2879.389134,WP043,0.48,0.76,3.39
445009.698420,493997.938000,2877.509749,WP043,0.45,0.76,3.17
445009.014380,493997.938000,2875.630364,WP043,0.34,0.54,3.25
445008.330340,493997.938000,2873.750979,WP043,0.37,1.35,3.35
445007.646299,493997.938000,2871.871593,WP043,0.23,0.63,3.29
445006.962259,493997.938000,2869.992208,WP043,0.35,0.46,3.14
445006.278219,493997.938000,2868.112823,WP043,0.34,3.02,3.22
445005.594179,493997.938000,2866.233438,WP043,0.4,1.38,3.23
445004.910138,493997.938000,2864.354052,WP043,0.49,0.49,3.27
445004.226098,493997.938000,2862.474667,WP043,0.37,0.38,3.35
445003.542058,493997.938000,2860.595282,WP043,0.3,0.09,3.27
445002.858017,493997.938000,2858.715897,WP043,0.36,0.12,3.16
445002.173977,493997.938000,2856.836511,WP043,0.39,0.23,3.38
445001.489937,493997.938000,2854.957126,WP043,0.38,0.13,3.31
445000.805897,493997.938000,2853.077741,WP043,0.36,0.27,3.24
445000.121856,493997.938000,2851.198356,WP043,0.44,0.3,3.22
444999.437816,493997.938000,2849.318970,WP043,0.37,0.85,3.14
444998.753776,493997.938000,2847.439585,WP043,0.31,1.02,3.06
444998.069735,493997.938000,2845.560200,WP043,0.11,0.54,3.07
444997.385695,493997.938000,2843.680815,WP043,0.13,0.8,3.06
444996.701655,493997.938000,2841.801429,WP043,0.16,0.6,3.07
444996.017615,493997.938000,2839.922044,WP043,0.05,1.02,3.12
444995.333574,493997.938000,2838.042659,WP043,0.2,0.95,3.07
444994.649534,493997.938000,2836.163274,WP043,0.26,1.11,3.08
444993.965494,493997.938000,2834.283888,WP043,0.27,0.55,3.15
444993.281453,493997.938000,2832.404503,WP043,0.23,0.24,3.01
444992.597413,493997.938000,2830.525118,WP043,0.27,0.5,3.14
444991.913373,493997.938000,2828.645733,WP043,0.44,1.5,3.11
444991.229333,493997.938000,2826.766347,WP043,0.32,3.35,3.14
444990.545292,493997.938000,2824.886962,WP043,0.27,0.92,3.07
444989.861252,493997.938000,2823.007577,WP043,0.21,1.01,3.08
444989.177212,493997.938000,2821.128192,WP043,0.2,1.55,3.08
444988.493171,493997.938000,2819.248807,WP043,0.23,1.52,3.15
444987.809131,493997.938000,2817.369421,WP043,0.21,1.11,3.08
444987.125091,493997.938000,2815.490036,WP043,0.26,0.83,3.15
444986.441051,493997.938000,2813.610651,WP043,0.22,1.65,3.07
444985.774112,493997.938000,2811.778253,WP043,0.27,0.92,3.09
445291.379940,493565.625000,2953.150191,WP044,0.37,0.59,3.06
445290.011859,493565.625000,2949.391421,WP044,0.18,0.62,2.94
445289.327819,493565.625000,2947.512035,WP044,0.09,0.63,2.81
445288.643778,493565.625000,2945.632650,WP044,0.12,0.6,2.96
445287.959738,493565.625000,2943.753265,WP044,0.23,0.81,2.89
445287.275698,493565.625000,2941.873880,WP044,0.19,1,2.9
445286.591658,493565.625000,2939.994495,WP044,0.15,0.38,2.89
445285.907617,493565.625000,2938.115109,WP044,0.27,0.65,2.97
445285.223577,493565.625000,2936.235724,WP044,0.21,0.36,2.99
445284.539537,493565.625000,2934.356339,WP044,0.39,0.53,2.94
445283.855496,493565.625000,2932.476954,WP044,0.81,0.71,3.05
445283.171456,493565.625000,2930.597568,WP044,0.73,1.06,3.08
445282.487416,493565.625000,2928.718183,WP044,0.81,1.11,3.13
445281.803376,493565.625000,2926.838798,WP044,0.63,0.52,3.14
445281.119335,493565.625000,2924.959413,WP044,0.49,0.52,3.17
445280.435295,493565.625000,2923.080027,WP044,0.58,0.31,3.17
445279.751255,493565.625000,2921.200642,WP044,0.5,0.69,3.07
445279.067214,493565.625000,2919.321257,WP044,0.74,0.74,3.08
445278.383174,493565.625000,2917.441872,WP044,0.36,3.19,3.31
445277.699134,493565.625000,2915.562486,WP044,0.44,0.77,3.34
445277.015094,493565.625000,2913.683101,WP044,0.22,0.48,3.28
445276.331053,493565.625000,2911.803716,WP044,0.13,0.77,3.2
445275.647013,493565.625000,2909.924331,WP044,0.23,0.3,3.13
445274.962973,493565.625000,2908.044945,WP044,0.47,1.03,3.19
445274.278932,493565.625000,2906.165560,WP044,0.61,3.53,3.11
445273.594892,493565.625000,2904.286175,WP044,0.74,0.78,3.19
445272.910852,493565.625000,2902.406790,WP044,0.58,1.9,3.25
445272.226812,493565.625000,2900.527404,WP044,0.65,1.46,3.07
445271.542771,493565.625000,2898.648019,WP044,0.56,3.03,3.12
445270.858731,493565.625000,2896.768634,WP044,0.77,2.45,3.19
445270.174691,493565.625000,2894.889249,WP044,0.81,3.55,2.93
445269.490650,493565.625000,2893.009863,WP044,0.62,0.67,3.16
445268.806610,493565.625000,2891.130478,WP044,1.08,1.4,3.31
445268.122570,493565.625000,2889.251093,WP044,0.5,2.9,3.24
445267.438530,493565.625000,2887.371708,WP044,0.83,1.5,3.22
445266.754489,493565.625000,2885.492323,WP044,0.84,1.59,2.96
445266.070449,493565.625000,2883.612937,WP044,0.56,0.8,3.16
445265.386409,493565.625000,2881.733552,WP044,0.24,0.51,3.14
445264.702368,493565.625000,2879.854167,WP044,0.32,0.5,2.94
445264.018328,493565.625000,2877.974782,WP044,0.79,1.04,3.06
445263.334288,493565.625000,2876.095396,WP044,0.57,1.07,3.15
445262.650248,493565.625000,2874.216011,WP044,0.51,1.91,3.04
445261.966207,493565.625000,2872.336626,WP044,0.25,0.74,2.91
445261.282167,493565.625000,2870.457241,WP044,0.29,1.17,3
445260.598127,493565.625000,2868.577855,WP044,0.27,1.51,3.15
445259.914086,493565.625000,2866.698470,WP044,0.48,2.55,3.14
445259.230046,493565.625000,2864.819085,WP044,0.68,2.04,3.16
445258.546006,493565.625000,2862.939700,WP044,0.35,0.62,3.08
445257.861966,493565.625000,2861.060314,WP044,0.5,0.88,3
445257.177925,493565.625000,2859.180929,WP044,0.44,0.35,2.9
445256.493885,493565.625000,2857.301544,WP044,0.26,0.22,2.96
445255.809845,493565.625000,2855.422159,WP044,0.26,0.07,2.97
445255.125804,493565.625000,2853.542773,WP044,0.43,0.17,3
445254.441764,493565.625000,2851.663388,WP044,0.37,0.2,2.92
445253.757724,493565.625000,2849.784003,WP044,0.32,0.37,3.13
445253.073684,493565.625000,2847.904618,WP044,0.41,0.61,3.14
445252.389643,493565.625000,2846.025232,WP044,0.61,0.51,3.15
445251.705603,493565.625000,2844.145847,WP044,0.71,1.08,3.15
445251.021563,493565.625000,2842.266462,WP044,0.61,1.03,3.16
445250.337522,493565.625000,2840.387077,WP044,0.8,1.74,3.15
445249.653482,493565.625000,2838.507691,WP044,0.51,0.47,3.13
445248.969442,493565.625000,2836.628306,WP044,0.72,0.93,3.07
445248.285402,493565.625000,2834.748921,WP044,0.6,1.57,3.14
445247.601361,493565.625000,2832.869536,WP044,0.41,0.88,3.19
445246.917321,493565.625000,2830.990151,WP044,0.84,0.82,3.14
445246.233281,493565.625000,2829.110765,WP044,0.55,0.66,3.13
445245.549240,493565.625000,2827.231380,WP044,1.42,0.45,3.2
445244.865200,493565.625000,2825.351995,WP044,0.8,0.35,3.16
445244.181160,493565.625000,2823.472610,WP044,0.68,0.85,3.14
445243.497120,493565.625000,2821.593224,WP044,0.47,0.17,3.13
445242.813079,493565.625000,2819.713839,WP044,0.4,0.34,3.07
445242.129039,493565.625000,2817.834454,WP044,0.56,0.24,3.13
445241.444999,493565.625000,2815.955069,WP044,0.93,0.3,3.11
445240.760958,493565.625000,2814.075683,WP044,0.82,0.18,3.12
445240.076918,493565.625000,2812.196298,WP044,1.21,0.19,3.08
445239.392878,493565.625000,2810.316913,WP044,0.52,0.38,3.13
445238.708837,493565.625000,2808.437528,WP044,0.44,0.44,3.12
445238.024797,493565.625000,2806.558142,WP044,0.7,0.33,3.13
445237.340757,493565.625000,2804.678757,WP044,0.56,2.13,3.12
445236.656717,493565.625000,2802.799372,WP044,0.78,0.57,3.15
445235.972676,493565.625000,2800.919987,WP044,0.72,0.12,3.15
445235.288636,493565.625000,2799.040601,WP044,0.54,0.63,3.14
445234.604596,493565.625000,2797.161216,WP044,0.72,0.58,3.2
445233.920555,493565.625000,2795.281831,WP044,1,0.57,3.15
445233.236515,493565.625000,2793.402446,WP044,0.98,0.49,3.24
445232.552475,493565.625000,2791.523060,WP044,0.74,0.32,3.12
445231.868435,493565.625000,2789.643675,WP044,0.79,0.22,3.17
445231.184394,493565.625000,2787.764290,WP044,0.62,0.15,3.14
445230.500354,493565.625000,2785.884905,WP044,1.33,0.39,3.13
445229.816314,493565.625000,2784.005519,WP044,1.36,0.25,3.11
445229.132273,493565.625000,2782.126134,WP044,0.6,0.12,3.09
445228.448233,493565.625000,2780.246749,WP044,0.9,0.14,3.09
445227.764193,493565.625000,2778.367364,WP044,0.61,0.1,3.16
445227.080153,493565.625000,2776.487979,WP044,0.34,0.09,3.14
445226.396112,493565.625000,2774.608593,WP044,0.67,0.2,3.13
445225.712072,493565.625000,2772.729208,WP044,0.51,0.27,2.98
445225.028032,493565.625000,2770.849823,WP044,1.32,0.73,3.08
445224.343991,493565.625000,2768.970438,WP044,0.83,0.31,3.11
445223.659951,493565.625000,2767.091052,WP044,0.74,0.4,3.08
445222.975911,493565.625000,2765.211667,WP044,1.12,1.15,3.22
445222.291871,493565.625000,2763.332282,WP044,0.74,0.54,3.14
445221.607830,493565.625000,2761.452897,WP044,0.63,0.36,3.17
445220.923790,493565.625000,2759.573511,WP044,0.88,0.18,3.28
445220.239750,493565.625000,2757.694126,WP044,1.47,0.41,3.25
445219.555709,493565.625000,2755.814741,WP044,1.47,0.74,3.37
445218.871669,493565.625000,2753.935356,WP044,1.01,0.19,3.32
445218.187629,493565.625000,2752.055970,WP044,1.3,0.3,3.14
445217.503589,493565.625000,2750.176585,WP044,1.14,0.35,3.16
445216.819548,493565.625000,2748.297200,WP044,0.96,0.27,3.3
445216.135508,493565.625000,2746.417815,WP044,2.08,1.08,3.15
445215.451468,493565.625000,2744.538429,WP044,1.2,1.14,3.21
445214.767427,493565.625000,2742.659044,WP044,1.83,1.67,3.17
445214.083387,493565.625000,2740.779659,WP044,1.34,0.86,3.21
445213.399347,493565.625000,2738.900274,WP044,1.6,0.88,3.27
445212.715307,493565.625000,2737.020888,WP044,1.49,0.61,3.14
445212.031266,493565.625000,2735.141503,WP044,1.05,0.38,3.08
445211.347226,493565.625000,2733.262118,WP044,1.93,0.5,3.13
445210.663186,493565.625000,2731.382733,WP044,1.18,0.74,3.14
445209.979145,493565.625000,2729.503347,WP044,1.71,1.12,3.16
445209.295105,493565.625000,2727.623962,WP044,1.08,0.46,3.13
445208.611065,493565.625000,2725.744577,WP044,1.61,0.59,3.11
445207.927025,493565.625000,2723.865192,WP044,1.14,0.5,3.14
445207.242984,493565.625000,2721.985807,WP044,1.22,0.42,3.05
445206.558944,493565.625000,2720.106421,WP044,0.47,0.06,3.08
445205.874904,493565.625000,2718.227036,WP044,0.9,0.18,3.14
445205.190863,493565.625000,2716.347651,WP044,0.82,0.27,3.13
445204.506823,493565.625000,2714.468266,WP044,1.31,0.5,3.06
445203.822783,493565.625000,2712.588880,WP044,1.2,0.37,3
445203.138743,493565.625000,2710.709495,WP044,0.79,0.2,3.07
445202.454702,493565.625000,2708.830110,WP044,1.76,0.39,3
445201.770662,493565.625000,2706.950725,WP044,1.02,0.39,3.08
445201.086622,493565.625000,2705.071339,WP044,0.79,1.1,3.14
445200.402581,493565.625000,2703.191954,WP044,0.85,0.37,3.04
445199.718541,493565.625000,2701.312569,WP044,1.18,0.36,3.12
445199.034501,493565.625000,2699.433184,WP044,1.06,0.24,3.14
445198.350461,493565.625000,2697.553798,WP044,1.3,0.68,3.12
445197.666420,493565.625000,2695.674413,WP044,1.21,0.88,3.11
445196.982380,493565.625000,2693.795028,WP044,1.05,1.36,3.11
445196.298340,493565.625000,2691.915643,WP044,2.31,0.77,3.06
445195.614299,493565.625000,2690.036257,WP044,1.43,0.33,3.02
445194.930259,493565.625000,2688.156872,WP044,1.18,0.26,3.15
445194.246219,493565.625000,2686.277487,WP044,0.78,0.1,3.14
445193.562179,493565.625000,2684.398102,WP044,0.79,0.71,3.16
445192.878138,493565.625000,2682.518716,WP044,1,0.44,3.21
445192.194098,493565.625000,2680.639331,WP044,1.07,0.29,3.19
445191.510058,493565.625000,2678.759946,WP044,0.76,0.4,3.11
445190.826017,493565.625000,2676.880561,WP044,1.08,0.53,3.16
445190.141977,493565.625000,2675.001175,WP044,1.07,0.45,3.16
445189.457937,493565.625000,2673.121790,WP044,0.98,0.4,3.07
445188.773897,493565.625000,2671.242405,WP044,2.78,2.15,3.08
445188.089856,493565.625000,2669.363020,WP044,1.39,1.12,3.13
445187.405816,493565.625000,2667.483634,WP044,1.47,1.3,3.14
445186.721776,493565.625000,2665.604249,WP044,1.16,0.67,3.13
445186.037735,493565.625000,2663.724864,WP044,1.15,1.02,3.19
445185.353695,493565.625000,2661.845479,WP044,1.24,1.36,3.14
445184.669655,493565.625000,2659.966094,WP044,0.37,0.33,3.09
445183.985615,493565.625000,2658.086708,WP044,0.47,0.13,3.12
445183.301574,493565.625000,2656.207323,WP044,1.06,0.45,3.07
445182.617534,493565.625000,2654.327938,WP044,0.95,1.04,3.11
445181.933494,493565.625000,2652.448553,WP044,0.49,2.42,3.11
445181.249453,493565.625000,2650.569167,WP044,0.58,0.16,3.01
445180.565413,493565.625000,2648.689782,WP044,0.84,0.48,3.14
445179.881373,493565.625000,2646.810397,WP044,0.94,0.18,3.11
445179.197333,493565.625000,2644.931012,WP044,0.96,0.48,3.09
445178.513292,493565.625000,2643.051626,WP044,0.71,0.11,3.15
445177.829252,493565.625000,2641.172241,WP044,0.55,0.1,3.12
445177.145212,493565.625000,2639.292856,WP044,1.06,0.1,3.2
445176.461171,493565.625000,2637.413471,WP044,0.67,0.07,3.11
445175.777131,493565.625000,2635.534085,WP044,0.98,0.1,3.12
445175.093091,493565.625000,2633.654700,WP044,1.62,0.23,3.09
445174.409051,493565.625000,2631.775315,WP044,0.41,0.19,3.08
445173.725010,493565.625000,2629.895930,WP044,0.5,0.08,3.2
445173.040970,493565.625000,2628.016544,WP044,0.63,0.11,3.14
445172.356930,493565.625000,2626.137159,WP044,0.99,0.59,3.07
445171.672889,493565.625000,2624.257774,WP044,0.63,0.15,3.08
445170.988849,493565.625000,2622.378389,WP044,0.49,0.53,3.08
445170.304809,493565.625000,2620.499003,WP044,1.01,1.54,3.11
445169.620769,493565.625000,2618.619618,WP044,1.24,1.05,3.06
445168.936728,493565.625000,2616.740233,WP044,1.43,1.09,3.06
445168.252688,493565.625000,2614.860848,WP044,1.27,1.37,3.05
445167.568648,493565.625000,2612.981462,WP044,0.87,0.85,3.16
445166.884607,493565.625000,2611.102077,WP044,1.68,1.69,3.12
445166.200567,493565.625000,2609.222692,WP044,2.22,0.56,3.11
445165.516527,493565.625000,2607.343307,WP044,1.08,0.15,3.09
445164.832487,493565.625000,2605.463922,WP044,0.88,0.13,3.14
445164.148446,493565.625000,2603.584536,WP044,0.73,0.09,3.09
445163.464406,493565.625000,2601.705151,WP044,0.76,0.14,3.08
445162.780366,493565.625000,2599.825766,WP044,0.53,0.05,3.11
445162.096325,493565.625000,2597.946381,WP044,1.15,0.12,2.77
445161.412285,493565.625000,2596.066995,WP044,0.47,0.05,3.09
445160.728245,493565.625000,2594.187610,WP044,0.55,0.79,3.14
445160.044205,493565.625000,2592.308225,WP044,0.49,0.26,3.06
445159.360164,493565.625000,2590.428840,WP044,0.39,0.16,3.08
445158.676124,493565.625000,2588.549454,WP044,0.51,0.06,3.13
445157.992084,493565.625000,2586.670069,WP044,0.47,0.05,3.15
445157.308043,493565.625000,2584.790684,WP044,0.26,0.07,3.13
445156.624003,493565.625000,2582.911299,WP044,0.52,0.12,3.17
445155.939963,493565.625000,2581.031913,WP044,0.43,0.18,3.15
445155.255923,493565.625000,2579.152528,WP044,0.32,0.06,3.05
445154.571882,493565.625000,2577.273143,WP044,0.72,0.13,3.09
445153.887842,493565.625000,2575.393758,WP044,3.28,1.4,3.09
445153.203802,493565.625000,2573.514372,WP044,2.19,0.36,3.17
445152.519761,493565.625000,2571.634987,WP044,1.03,0.14,3.12
445151.835721,493565.625000,2569.755602,WP044,0.85,0.3,3.12
445151.151681,493565.625000,2567.876217,WP044,0.6,0.26,3.13
445150.467641,493565.625000,2565.996831,WP044,0.9,0.31,3.13
445149.783600,493565.625000,2564.117446,WP044,0.58,0.15,3.12
445149.099560,493565.625000,2562.238061,WP044,0.99,0.32,3.12
445148.415520,493565.625000,2560.358676,WP044,0.75,0.17,3.09
445147.731479,493565.625000,2558.479290,WP044,1.57,0.42,3.14
445147.047439,493565.625000,2556.599905,WP044,0.92,0.2,3.05
445146.363399,493565.625000,2554.720520,WP044,0.48,0.11,3.12
445145.679359,493565.625000,2552.841135,WP044,0.29,0.06,3.15
445144.995318,493565.625000,2550.961750,WP044,0.87,0.32,3.13
445144.311278,493565.625000,2549.082364,WP044,1.1,0.3,3.11
445143.627238,493565.625000,2547.202979,WP044,0.5,0.16,3.08
445142.943197,493565.625000,2545.323594,WP044,0.99,0.38,3.12
445142.233507,493565.625000,2543.373734,WP044,0.78,0.17,3.15
445066.195524,493922.033238,3174.852873,WP045,,,
445065.853621,493922.042191,3173.913181,WP045,0.32,0.32,2.76
445065.255291,493922.057859,3172.268719,WP045,0.5,0.16,2.99
445064.571485,493922.075765,3170.389333,WP045,0.25,0.12,3.07
445063.887679,493922.093671,3168.509948,WP045,0.29,0.14,3
445063.203874,493922.111577,3166.630563,WP045,0.23,0.09,2.98
445062.520068,493922.129483,3164.751178,WP045,0.18,0.08,3.07
445061.836262,493922.147390,3162.871792,WP045,0.22,0.19,3.04
445061.152456,493922.165296,3160.992407,WP045,0.49,0.77,2.39
445060.468650,493922.183202,3159.113022,WP045,0.38,0.5,3.04
445059.784844,493922.201108,3157.233637,WP045,0.22,0.11,2.62
445059.101038,493922.219014,3155.354251,WP045,0.32,0.33,2.88
445058.417232,493922.236920,3153.474866,WP045,0.67,1,3.02
445057.733426,493922.254826,3151.595481,WP045,0.36,0.45,2.46
445057.049621,493922.272732,3149.716096,WP045,0.41,0.39,2.89
445056.365815,493922.290638,3147.836710,WP045,0.76,1.54,2.75
445055.682176,493922.308540,3145.957264,WP045,0.76,2.42,2.89
445054.999709,493922.326411,3144.077392,WP045,0.2,0.07,3.15
445054.318580,493922.344247,3142.197034,WP045,0.32,0.22,2.99
445053.638791,493922.362048,3140.316192,WP045,0.16,0.05,3.05
445052.960342,493922.379814,3138.434865,WP045,0.11,0.06,3.15
